Bundeskanzlerinnen,Bundeskanzlerin,case=nominative:number=plural
Bundeskanzlerin,Bundeskanzlerin,case=genitive:number=singular
Bundeskanzlerinnen,Bundeskanzlerin,case=genitive:number=plural
Bundeskanzlerin,Bundeskanzlerin,case=dative:number=singular
Bundeskanzlerinnen,Bundeskanzlerin,case=dative:number=plural
Bundeskanzlerin,Bundeskanzlerin,case=accusative:number=singular
Bundeskanzlerinnen,Bundeskanzlerin,case=accusative:number=plural
Burrito,Burrito,case=nominative:number=singular
Burritos,Burrito,case=nominative:number=plural
Burritos,Burrito,case=genitive:number=singular
Burritos,Burrito,case=genitive:number=plural
Burrito,Burrito,case=dative:number=singular
Burritos,Burrito,case=dative:number=plural
Burrito,Burrito,case=accusative:number=singular
Burritos,Burrito,case=accusative:number=plural
Butike,Butike,case=nominative:number=singular
Butiken,Butike,case=nominative:number=plural
Butike,Butike,case=genitive:number=singular
Butiken,Butike,case=genitive:number=plural
Butike,Butike,case=dative:number=singular
Butiken,Butike,case=dative:number=plural
Butike,Butike,case=accusative:number=singular
Butiken,Butike,case=accusative:number=plural
Bäcker,Bäcker,case=nominative:number=singular
Bäcker,Bäcker,case=nominative:number=plural
Bäckers,Bäcker,case=genitive:number=singular
Bäcker,Bäcker,case=genitive:number=plural
Bäcker,Bäcker,case=dative:number=singular
Bäckern,Bäcker,case=dative:number=plural
Bäcker,Bäcker,case=accusative:number=singular
Bäcker,Bäcker,case=accusative:number=plural
Bäckerin,Bäckerin,case=nominative:number=singular
Bäckerinnen,Bäckerin,case=nominative:number=plural
Bäckerin,Bäckerin,case=genitive:number=singular
Bäckerinnen,Bäckerin,case=genitive:number=plural
Bäckerin,Bäckerin,case=dative:number=singular
Bäckerinnen,Bäckerin,case=dative:number=plural
Bäckerin,Bäckerin,case=accusative:number=singular
Bäckerinnen,Bäckerin,case=accusative:number=plural
Bär,Bär,case=nominative:number=singular
Bären,Bär,case=nominative:number=plural
Bären,Bär,case=genitive:number=singular
Bären,Bär,case=genitive:number=plural
Bären,Bär,case=dative:number=singular
Bären,Bär,case=dative:number=plural
Bären,Bär,case=accusative:number=singular
Bären,Bär,case=accusative:number=plural
Bügel,Bügel,case=nominative:number=singular
Bügel,Bügel,case=nominative:number=plural
Bügels,Bügel,case=genitive:number=singular
Bügel,Bügel,case=genitive:number=plural
Bügel,Bügel,case=dative:number=singular
Bügeln,Bügel,case=dative:number=plural
Bügel,Bügel,case=accusative:number=singular
Bügel,Bügel,case=accusative:number=plural
Bügelverschluss,Bügelverschluss,case=nominative:number=singular
Bügelverschlüsse,Bügelverschluss,case=nominative:number=plural
Bügelverschlusses,Bügelverschluss,case=genitive:number=singular
Bügelverschlüsse,Bügelverschluss,case=genitive:number=plural
Bügelverschluss,Bügelverschluss,case=dative:number=singular
Bügelverschlüssen,Bügelverschluss,case=dative:number=plural
Bügelverschluss,Bügelverschluss,case=accusative:number=singular
Bügelverschlüsse,Bügelverschluss,case=accusative:number=plural
Bühne,Bühne,case=nominative:number=singular
Bühnen,Bühne,case=nominative:number=plural
Bühne,Bühne,case=genitive:number=singular
Bühnen,Bühne,case=genitive:number=plural
Bühne,Bühne,case=dative:number=singular
Bühnen,Bühne,case=dative:number=plural
Bühne,Bühne,case=accusative:number=singular
Bühnen,Bühne,case=accusative:number=plural
Bürgermeister,Bürgermeister,case=nominative:number=singular
Bürgermeister,Bürgermeister,case=nominative:number=plural
Bürgermeisters,Bürgermeister,case=genitive:number=singular
Bürgermeister,Bürgermeister,case=genitive:number=plural
Bürgermeister,Bürgermeister,case=dative:number=singular
Bürgermeistern,Bürgermeister,case=dative:number=plural
Bürgermeister,Bürgermeister,case=accusative:number=singular
Bürgermeister,Bürgermeister,case=accusative:number=plural
Bürgermeisterin,Bürgermeisterin,case=nominative:number=singular
Bürgermeisterinnen,Bürgermeisterin,case=nominative:number=plural
Bürgermeisterin,Bürgermeisterin,case=genitive:number=singular
Bürgermeisterinnen,Bürgermeisterin,case=genitive:number=plural
Bürgermeisterin,Bürgermeisterin,case=dative:number=singular
Bürgermeisterinnen,Bürgermeisterin,case=dative:number=plural
Bürgermeisterin,Bürgermeisterin,case=accusative:number=singular
Bürgermeisterinnen,Bürgermeisterin,case=accusative:number=plural
Büstenhalter,Büstenhalter,case=nominative:number=singular
Büstenhalter,Büstenhalter,case=nominative:number=plural
Büstenhalters,Büstenhalter,case=genitive:number=singular
Büstenhalter,Büstenhalter,case=genitive:number=plural
Büstenhalter,Büstenhalter,case=dative:number=singular
Büstenhaltern,Büstenhalter,case=dative:number=plural
Büstenhalter,Büstenhalter,case=accusative:number=singular
Büstenhalter,Büstenhalter,case=accusative:number=plural
Carbid,Carbid,case=nominative:number=singular
Carbide,Carbid,case=nominative:number=plural
Carbids,Carbid,case=genitive:number=singular
Carbide,Carbid,case=genitive:number=plural
Carbid,Carbid,case=dative:number=singular
Carbiden,Carbid,case=dative:number=plural
Carbid,Carbid,case=accusative:number=singular
Carbide,Carbid,case=accusative:number=plural
Carbonatgestein,Carbonatgestein,case=nominative:number=singular
Carbonatgesteine,Carbonatgestein,case=nominative:number=plural
Carbonatgesteines,Carbonatgestein,case=genitive:number=singular
Carbonatgesteine,Carbonatgestein,case=genitive:number=plural
Carbonatgestein,Carbonatgestein,case=dative:number=singular
Carbonatgesteinen,Carbonatgestein,case=dative:number=plural
Carbonatgestein,Carbonatgestein,case=accusative:number=singular
Carbonatgesteine,Carbonatgestein,case=accusative:number=plural
Carbonsäureamid,Carbonsäureamid,case=nominative:number=singular
Carbonsäureamide,Carbonsäureamid,case=nominative:number=plural
Carbonsäureamids,Carbonsäureamid,case=genitive:number=singular
Carbonsäureamide,Carbonsäureamid,case=genitive:number=plural
Carbonsäureamid,Carbonsäureamid,case=dative:number=singular
Carbonsäureamiden,Carbonsäureamid,case=dative:number=plural
Carbonsäureamid,Carbonsäureamid,case=accusative:number=singular
Carbonsäureamide,Carbonsäureamid,case=accusative:number=plural
Carboxy,Carboxy,case=nominative:number=singular
Carboxye,Carboxy,case=nominative:number=plural
Carboxys,Carboxy,case=genitive:number=singular
Carboxye,Carboxy,case=genitive:number=plural
Carboxy,Carboxy,case=dative:number=singular
Carboxyen,Carboxy,case=dative:number=plural
Carboxy,Carboxy,case=accusative:number=singular
Carboxye,Carboxy,case=accusative:number=plural
Cashflow,Cashflow,case=nominative:number=singular
Cashflows,Cashflow,case=nominative:number=plural
Cashflows,Cashflow,case=genitive:number=singular
Cashflows,Cashflow,case=genitive:number=plural
Cashflow,Cashflow,case=dative:number=singular
Cashflows,Cashflow,case=dative:number=plural
Cashflow,Cashflow,case=accusative:number=singular
Cashflows,Cashflow,case=accusative:number=plural
Chalkogen,Chalkogen,case=nominative:number=singular
Chalkogene,Chalkogen,case=nominative:number=plural
Chalkogens,Chalkogen,case=genitive:number=singular
Chalkogene,Chalkogen,case=genitive:number=plural
Chalkogen,Chalkogen,case=dative:number=singular
Chalkogenen,Chalkogen,case=dative:number=plural
Chalkogen,Chalkogen,case=accusative:number=singular
Chalkogene,Chalkogen,case=accusative:number=plural
Chemiker,Chemiker,case=nominative:number=singular
Chemiker,Chemiker,case=nominative:number=plural
Chemikers,Chemiker,case=genitive:number=singular
Chemiker,Chemiker,case=genitive:number=plural
Chemiker,Chemiker,case=dative:number=singular
Chemikern,Chemiker,case=dative:number=plural
Chemiker,Chemiker,case=accusative:number=singular
Chemiker,Chemiker,case=accusative:number=plural
Chemikerin,Chemikerin,case=nominative:number=singular
Chemikerinnen,Chemikerin,case=nominative:number=plural
Chemikerin,Chemikerin,case=genitive:number=singular
Chemikerinnen,Chemikerin,case=genitive:number=plural
Chemikerin,Chemikerin,case=dative:number=singular
Chemikerinnen,Chemikerin,case=dative:number=plural
Chemikerin,Chemikerin,case=accusative:number=singular
Chemikerinnen,Chemikerin,case=accusative:number=plural
Chirurg,Chirurg,case=nominative:number=singular
Chirurgen,Chirurg,case=nominative:number=plural
Chirurgen,Chirurg,case=genitive:number=singular
Chirurgen,Chirurg,case=genitive:number=plural
Chirurgen,Chirurg,case=dative:number=singular
Chirurgen,Chirurg,case=dative:number=plural
Chirurgen,Chirurg,case=accusative:number=singular
Chirurgen,Chirurg,case=accusative:number=plural
Chirurgin,Chirurgin,case=nominative:number=singular
Chirurginnen,Chirurgin,case=nominative:number=plural
Chirurgin,Chirurgin,case=genitive:number=singular
Chirurginnen,Chirurgin,case=genitive:number=plural
Chirurgin,Chirurgin,case=dative:number=singular
Chirurginnen,Chirurgin,case=dative:number=plural
Chirurgin,Chirurgin,case=accusative:number=singular
Chirurginnen,Chirurgin,case=accusative:number=plural
Chlorat,Chlorat,case=nominative:number=singular
Chlorate,Chlorat,case=nominative:number=plural
Chlorats,Chlorat,case=genitive:number=singular
Chlorate,Chlorat,case=genitive:number=plural
Chlorat,Chlorat,case=dative:number=singular
Chloraten,Chlorat,case=dative:number=plural
Chlorat,Chlorat,case=accusative:number=singular
Chlorate,Chlorat,case=accusative:number=plural
Chlorid,Chlorid,case=nominative:number=singular
Chloride,Chlorid,case=nominative:number=plural
Chlorids,Chlorid,case=genitive:number=singular
Chloride,Chlorid,case=genitive:number=plural
Chlorid,Chlorid,case=dative:number=singular
Chloriden,Chlorid,case=dative:number=plural
Chlorid,Chlorid,case=accusative:number=singular
Chloride,Chlorid,case=accusative:number=plural
Chlorknallgas,Chlorknallgas,case=nominative:number=singular
Chlorknallgase,Chlorknallgas,case=nominative:number=plural
Chlorknallgases,Chlorknallgas,case=genitive:number=singular
Chlorknallgase,Chlorknallgas,case=genitive:number=plural
Chlorknallgas,Chlorknallgas,case=dative:number=singular
Chlorknallgasen,Chlorknallgas,case=dative:number=plural
Chlorknallgas,Chlorknallgas,case=accusative:number=singular
Chlorknallgase,Chlorknallgas,case=accusative:number=plural
Chlorwasserstoffmolekül,Chlorwasserstoffmolekül,case=nominative:number=singular
Chlorwasserstoffmoleküle,Chlorwasserstoffmolekül,case=nominative:number=plural
Chlorwasserstoffmoleküls,Chlorwasserstoffmolekül,case=genitive:number=singular
Chlorwasserstoffmoleküle,Chlorwasserstoffmolekül,case=genitive:number=plural
Chlorwasserstoffmolekül,Chlorwasserstoffmolekül,case=dative:number=singular
Chlorwasserstoffmolekülen,Chlorwasserstoffmolekül,case=dative:number=plural
Chlorwasserstoffmolekül,Chlorwasserstoffmolekül,case=accusative:number=singular
Chlorwasserstoffmoleküle,Chlorwasserstoffmolekül,case=accusative:number=plural
Chor,Chor,case=nominative:number=singular
Chöre,Chor,case=nominative:number=plural
Chores,Chor,case=genitive:number=singular
Chöre,Chor,case=genitive:number=plural
Chor,Chor,case=dative:number=singular
Chören,Chor,case=dative:number=plural
Chor,Chor,case=accusative:number=singular
Chöre,Chor,case=accusative:number=plural
Chromat,Chromat,case=nominative:number=singular
Chromate,Chromat,case=nominative:number=plural
Chromates,Chromat,case=genitive:number=singular
Chromate,Chromat,case=genitive:number=plural
Chromat,Chromat,case=dative:number=singular
Chromaten,Chromat,case=dative:number=plural
Chromat,Chromat,case=accusative:number=singular
Chromate,Chromat,case=accusative:number=plural
Chrysantheme,Chrysantheme,case=nominative:number=singular
Chrysanthemen,Chrysantheme,case=nominative:number=plural
Chrysantheme,Chrysantheme,case=genitive:number=singular
Chrysanthemen,Chrysantheme,case=genitive:number=plural
Chrysantheme,Chrysantheme,case=dative:number=singular
Chrysanthemen,Chrysantheme,case=dative:number=plural
Chrysantheme,Chrysantheme,case=accusative:number=singular
Chrysanthemen,Chrysantheme,case=accusative:number=plural
Chrysoberyll,Chrysoberyll,case=nominative:number=singular
Chrysoberylle,Chrysoberyll,case=nominative:number=plural
Chrysoberylls,Chrysoberyll,case=genitive:number=singular
Chrysoberylle,Chrysoberyll,case=genitive:number=plural
Chrysoberyll,Chrysoberyll,case=dative:number=singular
Chrysoberyllen,Chrysoberyll,case=dative:number=plural
Chrysoberyll,Chrysoberyll,case=accusative:number=singular
Chrysoberylle,Chrysoberyll,case=accusative:number=plural
Citrat,Citrat,case=nominative:number=singular
Citrate,Citrat,case=nominative:number=plural
Citrates,Citrat,case=genitive:number=singular
Citrate,Citrat,case=genitive:number=plural
Citrat,Citrat,case=dative:number=singular
Citraten,Citrat,case=dative:number=plural
Citrat,Citrat,case=accusative:number=singular
Citrate,Citrat,case=accusative:number=plural
Clan,Clan,case=nominative:number=singular
Clans,Clan,case=nominative:number=plural
Clans,Clan,case=genitive:number=singular
Clans,Clan,case=genitive:number=plural
Clan,Clan,case=dative:number=singular
Clans,Clan,case=dative:number=plural
Clan,Clan,case=accusative:number=singular
Clans,Clan,case=accusative:number=plural
Clathrat,Clathrat,case=nominative:number=singular
Clathrate,Clathrat,case=nominative:number=plural
Clathrats,Clathrat,case=genitive:number=singular
Clathrate,Clathrat,case=genitive:number=plural
Clathrat,Clathrat,case=dative:number=singular
Clathraten,Clathrat,case=dative:number=plural
Clathrat,Clathrat,case=accusative:number=singular
Clathrate,Clathrat,case=accusative:number=plural
Cleveit,Cleveit,case=nominative:number=singular
Cleveite,Cleveit,case=nominative:number=plural
Cleveites,Cleveit,case=genitive:number=singular
Cleveite,Cleveit,case=genitive:number=plural
Cleveit,Cleveit,case=dative:number=singular
Cleveiten,Cleveit,case=dative:number=plural
Cleveit,Cleveit,case=accusative:number=singular
Cleveite,Cleveit,case=accusative:number=plural
Codereview,Codereview,case=nominative:number=singular
Codereviews,Codereview,case=nominative:number=plural
Codereviews,Codereview,case=genitive:number=singular
Codereviews,Codereview,case=genitive:number=plural
Codereview,Codereview,case=dative:number=singular
Codereviewsn,Codereview,case=dative:number=plural
Codereview,Codereview,case=accusative:number=singular
Codereviews,Codereview,case=accusative:number=plural
Coenzym,Coenzym,case=nominative:number=singular
Coenzyme,Coenzym,case=nominative:number=plural
Coenzyms,Coenzym,case=genitive:number=singular
Coenzyme,Coenzym,case=genitive:number=plural
Coenzym,Coenzym,case=dative:number=singular
Coenzymen,Coenzym,case=dative:number=plural
Coenzym,Coenzym,case=accusative:number=singular
Coenzyme,Coenzym,case=accusative:number=plural
Cola,Cola,case=nominative:number=singular
Colas,Cola,case=nominative:number=plural
Cola,Cola,case=genitive:number=singular
Colas,Cola,case=genitive:number=plural
Cola,Cola,case=dative:number=singular
Colas,Cola,case=dative:number=plural
Cola,Cola,case=accusative:number=singular
Colas,Cola,case=accusative:number=plural
County,County,case=nominative:number=singular
Countys,County,case=nominative:number=plural
Countys,County,case=genitive:number=singular
Countys,County,case=genitive:number=plural
County,County,case=dative:number=singular
Countys,County,case=dative:number=plural
County,County,case=accusative:number=singular
Countys,County,case=accusative:number=plural
Coventrierung,Coventrierung,case=nominative:number=singular
Coventrierungen,Coventrierung,case=nominative:number=plural
Coventrierung,Coventrierung,case=genitive:number=singular
Coventrierungen,Coventrierung,case=genitive:number=plural
Coventrierung,Coventrierung,case=dative:number=singular
Coventrierungen,Coventrierung,case=dative:number=plural
Coventrierung,Coventrierung,case=accusative:number=singular
Coventrierungen,Coventrierung,case=accusative:number=plural
Coventrisierung,Coventrisierung,case=nominative:number=singular
Coventrisierungen,Coventrisierung,case=nominative:number=plural
Coventrisierung,Coventrisierung,case=genitive:number=singular
Coventrisierungen,Coventrisierung,case=genitive:number=plural
Coventrisierung,Coventrisierung,case=dative:number=singular
Coventrisierungen,Coventrisierung,case=dative:number=plural
Coventrisierung,Coventrisierung,case=accusative:number=singular
Coventrisierungen,Coventrisierung,case=accusative:number=plural
Crevette,Crevette,case=nominative:number=singular
Crevetten,Crevette,case=nominative:number=plural
Crevette,Crevette,case=genitive:number=singular
Crevetten,Crevette,case=genitive:number=plural
Crevette,Crevette,case=dative:number=singular
Crevetten,Crevette,case=dative:number=plural
Crevette,Crevette,case=accusative:number=singular
Crevetten,Crevette,case=accusative:number=plural
Cyanid,Cyanid,case=nominative:number=singular
Cyanide,Cyanid,case=nominative:number=plural
Cyanids,Cyanid,case=genitive:number=singular
Cyanide,Cyanid,case=genitive:number=plural
Cyanid,Cyanid,case=dative:number=singular
Cyaniden,Cyanid,case=dative:number=plural
Cyanid,Cyanid,case=accusative:number=singular
Cyanide,Cyanid,case=accusative:number=plural
Dachsprache,Dachsprache,case=nominative:number=singular
Dachsprachen,Dachsprache,case=nominative:number=plural
Dachsprache,Dachsprache,case=genitive:number=singular
Dachsprachen,Dachsprache,case=genitive:number=plural
Dachsprache,Dachsprache,case=dative:number=singular
Dachsprachen,Dachsprache,case=dative:number=plural
Dachsprache,Dachsprache,case=accusative:number=singular
Dachsprachen,Dachsprache,case=accusative:number=plural
Dachziegel,Dachziegel,case=nominative:number=singular
Dachziegel,Dachziegel,case=nominative:number=plural
Dachziegels,Dachziegel,case=genitive:number=singular
Dachziegel,Dachziegel,case=genitive:number=plural
Dachziegel,Dachziegel,case=dative:number=singular
Dachziegeln,Dachziegel,case=dative:number=plural
Dachziegel,Dachziegel,case=accusative:number=singular
Dachziegel,Dachziegel,case=accusative:number=plural
Darbietung,Darbietung,case=nominative:number=singular
Darbietungen,Darbietung,case=nominative:number=plural
Darbietung,Darbietung,case=genitive:number=singular
Darbietungen,Darbietung,case=genitive:number=plural
Darbietung,Darbietung,case=dative:number=singular
Darbietungen,Darbietung,case=dative:number=plural
Darbietung,Darbietung,case=accusative:number=singular
Darbietungen,Darbietung,case=accusative:number=plural
Darlegung,Darlegung,case=nominative:number=singular
Darlegungen,Darlegung,case=nominative:number=plural
Darlegung,Darlegung,case=genitive:number=singular
Darlegungen,Darlegung,case=genitive:number=plural
Darlegung,Darlegung,case=dative:number=singular
Darlegungen,Darlegung,case=dative:number=plural
Darlegung,Darlegung,case=accusative:number=singular
Darlegungen,Darlegung,case=accusative:number=plural
Datei,Datei,case=nominative:number=singular
Dateien,Datei,case=nominative:number=plural
Datei,Datei,case=genitive:number=singular
Dateien,Datei,case=genitive:number=plural
Datei,Datei,case=dative:number=singular
Dateien,Datei,case=dative:number=plural
Datei,Datei,case=accusative:number=singular
Dateien,Datei,case=accusative:number=plural
Dateiname,Dateiname,case=nominative:number=singular
Dateinamen,Dateiname,case=nominative:number=plural
Dateinamens,Dateiname,case=genitive:number=singular
Dateinamen,Dateiname,case=genitive:number=plural
Dateinamen,Dateiname,case=dative:number=singular
Dateinamen,Dateiname,case=dative:number=plural
Dateinamen,Dateiname,case=accusative:number=singular
Dateinamen,Dateiname,case=accusative:number=plural
Datenbankverwaltungssystem,Datenbankverwaltungssystem,case=nominative:number=singular
Datenbankverwaltungssysteme,Datenbankverwaltungssystem,case=nominative:number=plural
Datenbankverwaltungssystems,Datenbankverwaltungssystem,case=genitive:number=singular
Datenbankverwaltungssysteme,Datenbankverwaltungssystem,case=genitive:number=plural
Datenbankverwaltungssystem,Datenbankverwaltungssystem,case=dative:number=singular
Datenbankverwaltungssystemen,Datenbankverwaltungssystem,case=dative:number=plural
Datenbankverwaltungssystem,Datenbankverwaltungssystem,case=accusative:number=singular
Datenbankverwaltungssysteme,Datenbankverwaltungssystem,case=accusative:number=plural
Datenblatt,Datenblatt,case=nominative:number=singular
Datenblätter,Datenblatt,case=nominative:number=plural
Datenblattes,Datenblatt,case=genitive:number=singular
Datenblätter,Datenblatt,case=genitive:number=plural
Datenblatt,Datenblatt,case=dative:number=singular
Datenblättern,Datenblatt,case=dative:number=plural
Datenblatt,Datenblatt,case=accusative:number=singular
Datenblätter,Datenblatt,case=accusative:number=plural
Datensatz,Datensatz,case=nominative:number=singular
Datensätze,Datensatz,case=nominative:number=plural
Datensatzes,Datensatz,case=genitive:number=singular
Datensätze,Datensatz,case=genitive:number=plural
Datensatz,Datensatz,case=dative:number=singular
Datensätzen,Datensatz,case=dative:number=plural
Datensatz,Datensatz,case=accusative:number=singular
Datensätze,Datensatz,case=accusative:number=plural
Datentyp,Datentyp,case=nominative:number=singular
Datentypen,Datentyp,case=nominative:number=plural
Datentyps,Datentyp,case=genitive:number=singular
Datentypen,Datentyp,case=genitive:number=plural
Datentyp,Datentyp,case=dative:number=singular
Datentypen,Datentyp,case=dative:number=plural
Datentyp,Datentyp,case=accusative:number=singular
Datentypen,Datentyp,case=accusative:number=plural
Datenverarbeitung,Datenverarbeitung,case=nominative:number=singular
Datenverarbeitungen,Datenverarbeitung,case=nominative:number=plural
Datenverarbeitung,Datenverarbeitung,case=genitive:number=singular
Datenverarbeitungen,Datenverarbeitung,case=genitive:number=plural
Datenverarbeitung,Datenverarbeitung,case=dative:number=singular
Datenverarbeitungen,Datenverarbeitung,case=dative:number=plural
Datenverarbeitung,Datenverarbeitung,case=accusative:number=singular
Datenverarbeitungen,Datenverarbeitung,case=accusative:number=plural
Daumen,Daumen,case=nominative:number=singular
Daumen,Daumen,case=nominative:number=plural
Daumens,Daumen,case=genitive:number=singular
Daumen,Daumen,case=genitive:number=plural
Daumen,Daumen,case=dative:number=singular
Daumen,Daumen,case=dative:number=plural
Daumen,Daumen,case=accusative:number=singular
Daumen,Daumen,case=accusative:number=plural
Dealer,Dealer,case=nominative:number=singular
Dealer,Dealer,case=nominative:number=plural
Dealers,Dealer,case=genitive:number=singular
Dealer,Dealer,case=genitive:number=plural
Dealer,Dealer,case=dative:number=singular
Dealern,Dealer,case=dative:number=plural
Dealer,Dealer,case=accusative:number=singular
Dealer,Dealer,case=accusative:number=plural
Dealerin,Dealerin,case=nominative:number=singular
Dealerinnen,Dealerin,case=nominative:number=plural
Dealerin,Dealerin,case=genitive:number=singular
Dealerinnen,Dealerin,case=genitive:number=plural
Dealerin,Dealerin,case=dative:number=singular
Dealerinnen,Dealerin,case=dative:number=plural
Dealerin,Dealerin,case=accusative:number=singular
Dealerinnen,Dealerin,case=accusative:number=plural
Decahydrat,Decahydrat,case=nominative:number=singular
Decahydrate,Decahydrat,case=nominative:number=plural
Decahydrats,Decahydrat,case=genitive:number=singular
Decahydrate,Decahydrat,case=genitive:number=plural
Decahydrat,Decahydrat,case=dative:number=singular
Decahydraten,Decahydrat,case=dative:number=plural
Decahydrat,Decahydrat,case=accusative:number=singular
Decahydrate,Decahydrat,case=accusative:number=plural
Deckung,Deckung,case=nominative:number=singular
Deckungen,Deckung,case=nominative:number=plural
Deckung,Deckung,case=genitive:number=singular
Deckungen,Deckung,case=genitive:number=plural
Deckung,Deckung,case=dative:number=singular
Deckungen,Deckung,case=dative:number=plural
Deckung,Deckung,case=accusative:number=singular
Deckungen,Deckung,case=accusative:number=plural
Decorator,Decorator,case=nominative:number=singular
Decorators,Decorator,case=nominative:number=plural
Decorators,Decorator,case=genitive:number=singular
Decorators,Decorator,case=genitive:number=plural
Decorator,Decorator,case=dative:number=singular
Decoratorsn,Decorator,case=dative:number=plural
Decorator,Decorator,case=accusative:number=singular
Decorators,Decorator,case=accusative:number=plural
Deklination,Deklination,case=nominative:number=singular
Deklinationen,Deklination,case=nominative:number=plural
Deklination,Deklination,case=genitive:number=singular
Deklinationen,Deklination,case=genitive:number=plural
Deklination,Deklination,case=dative:number=singular
Deklinationen,Deklination,case=dative:number=plural
Deklination,Deklination,case=accusative:number=singular
Deklinationen,Deklination,case=accusative:number=plural
Dekorierer,Dekorierer,case=nominative:number=singular
Decorators,Dekorierer,case=nominative:number=plural
Dekorierers,Dekorierer,case=genitive:number=singular
Decorators,Dekorierer,case=genitive:number=plural
Dekorierer,Dekorierer,case=dative:number=singular
Decoratorsn,Dekorierer,case=dative:number=plural
Dekorierer,Dekorierer,case=accusative:number=singular
Decorators,Dekorierer,case=accusative:number=plural
Delfin,Delfin,case=nominative:number=singular
Delfine,Delfin,case=nominative:number=plural
Delfins,Delfin,case=genitive:number=singular
Delfine,Delfin,case=genitive:number=plural
Delfin,Delfin,case=dative:number=singular
Delfinen,Delfin,case=dative:number=plural
Delfin,Delfin,case=accusative:number=singular
Delfine,Delfin,case=accusative:number=plural
Demonstrationskraftwerk,Demonstrationskraftwerk,case=nominative:number=singular
Demonstrationskraftwerke,Demonstrationskraftwerk,case=nominative:number=plural
Demonstrationskraftwerkes,Demonstrationskraftwerk,case=genitive:number=singular
Demonstrationskraftwerke,Demonstrationskraftwerk,case=genitive:number=plural
Demonstrationskraftwerk,Demonstrationskraftwerk,case=dative:number=singular
Demonstrationskraftwerken,Demonstrationskraftwerk,case=dative:number=plural
Demonstrationskraftwerk,Demonstrationskraftwerk,case=accusative:number=singular
Demonstrationskraftwerke,Demonstrationskraftwerk,case=accusative:number=plural
Dermatologe,Dermatologe,case=nominative:number=singular
Dermatologen,Dermatologe,case=nominative:number=plural
Dermatologen,Dermatologe,case=genitive:number=singular
Dermatologen,Dermatologe,case=genitive:number=plural
Dermatologen,Dermatologe,case=dative:number=singular
Dermatologen,Dermatologe,case=dative:number=plural
Dermatologen,Dermatologe,case=accusative:number=singular
Dermatologen,Dermatologe,case=accusative:number=plural
Dermatologin,Dermatologin,case=nominative:number=singular
Dermatologinnen,Dermatologin,case=nominative:number=plural
Dermatologin,Dermatologin,case=genitive:number=singular
Dermatologinnen,Dermatologin,case=genitive:number=plural
Dermatologin,Dermatologin,case=dative:number=singular
Dermatologinnen,Dermatologin,case=dative:number=plural
Dermatologin,Dermatologin,case=accusative:number=singular
Dermatologinnen,Dermatologin,case=accusative:number=plural
Detail,Detail,case=nominative:number=singular
Details,Detail,case=nominative:number=plural
Details,Detail,case=genitive:number=singular
Details,Detail,case=genitive:number=plural
Detail,Detail,case=dative:number=singular
Details,Detail,case=dative:number=plural
Detail,Detail,case=accusative:number=singular
Details,Detail,case=accusative:number=plural
Deuterid,Deuterid,case=nominative:number=singular
Deuteride,Deuterid,case=nominative:number=plural
Deuterids,Deuterid,case=genitive:number=singular
Deuteride,Deuterid,case=genitive:number=plural
Deuterid,Deuterid,case=dative:number=singular
Deuteriden,Deuterid,case=dative:number=plural
Deuterid,Deuterid,case=accusative:number=singular
Deuteride,Deuterid,case=accusative:number=plural
Deuteron,Deuteron,case=nominative:number=singular
Deuteronen,Deuteron,case=nominative:number=plural
Deuterons,Deuteron,case=genitive:number=singular
Deuteronen,Deuteron,case=genitive:number=plural
Deuteron,Deuteron,case=dative:number=singular
Deuteronen,Deuteron,case=dative:number=plural
Deuteron,Deuteron,case=accusative:number=singular
Deuteronen,Deuteron,case=accusative:number=plural
Deutsche,Deutsche,case=nominative:number=singular
Deutschen,Deutsche,case=nominative:number=plural
Deutschen,Deutsche,case=genitive:number=singular
Deutschen,Deutsche,case=genitive:number=plural
Deutschen,Deutsche,case=dative:number=singular
Deutschen,Deutsche,case=dative:number=plural
Deutsche,Deutsche,case=accusative:number=singular
Deutschen,Deutsche,case=accusative:number=plural
Deutung,Deutung,case=nominative:number=singular
Deutungen,Deutung,case=nominative:number=plural
Deutung,Deutung,case=genitive:number=singular
Deutungen,Deutung,case=genitive:number=plural
Deutung,Deutung,case=dative:number=singular
Deutungen,Deutung,case=dative:number=plural
Deutung,Deutung,case=accusative:number=singular
Deutungen,Deutung,case=accusative:number=plural
Dewargefäß,Dewargefäß,case=nominative:number=singular
Dewargefäße,Dewargefäß,case=nominative:number=plural
Dewargefäßes,Dewargefäß,case=genitive:number=singular
Dewargefäße,Dewargefäß,case=genitive:number=plural
Dewargefäß,Dewargefäß,case=dative:number=singular
Dewargefäßen,Dewargefäß,case=dative:number=plural
Dewargefäß,Dewargefäß,case=accusative:number=singular
Dewargefäße,Dewargefäß,case=accusative:number=plural
Diakonie,Diakonie,case=nominative:number=singular
Diakonien,Diakonie,case=nominative:number=plural
Diakonie,Diakonie,case=genitive:number=singular
Diakonien,Diakonie,case=genitive:number=plural
Diakonie,Diakonie,case=dative:number=singular
Diakonien,Diakonie,case=dative:number=plural
Diakonie,Diakonie,case=accusative:number=singular
Diakonien,Diakonie,case=accusative:number=plural
Dialekt,Dialekt,case=nominative:number=singular
Dialekte,Dialekt,case=nominative:number=plural
